X (m),Y (m),Z (m),RX_sim,delta
-20.619,128.858,2029,-84.29,13.99
-17.585,128.921,2029,-83.12,12.72
-11.319,128.712,2029,-83.52,14.32
-8.284,128.775,2029,-105.79,36.59
-5.148,128.836,2029,-111.32,41.02
-2.011,129.008,2029,-107.77,35.57
1.123,128.959,2029,-104.82,32.72
4.257,128.909,2029,-98.86,24.66
7.288,128.751,2029,-95.57,20.87
10.424,128.812,2029,-93.66,18.26
13.558,128.763,2029,-97.46,20.96
16.692,128.713,2029,-96.7,19.7
19.824,128.553,2029,-96.06,18.26
23.059,128.502,2029,-95.56,17.16
26.092,128.454,2029,-94.96,16.76
29.228,128.516,2029,-95.31,16.31
32.361,128.466,2029,-95.31,15.31
35.394,128.418,2029,-95.18,15.08
38.528,128.369,2029,-96.08,15.38
41.561,128.321,2029,-96.13,15.23
44.693,128.161,2029,-96.65,15.35
47.827,128.112,2029,-97.64,13.94
50.961,128.062,2029,-98.33,11.33
54.196,128.011,2029,-98.52,12.22
102.499,125.92,2029,-83.46,-3.44
103.665,122.91,2029,-82.64,-6.16
100.987,113.423,2029,-80.81,-10.79
87.453,114.412,2029,-81.37,-11.13
84.019,114.688,2029,-81.6,-11.1
80.582,114.742,2029,-81.76,-9.24
77.246,114.795,2029,-81.85,-9.35
74.011,114.846,2029,-82.09,-7.91
70.674,114.898,2029,-82.18,-8.42
67.439,114.949,2029,-82.37,-6.53
64.206,115.111,2029,-82.59,-7.21
60.969,115.051,2029,-82.8,-3.1
57.633,115.104,2029,-82.78,-0.92
54.497,115.042,2029,-82.73,0.73
51.259,114.872,2029,-82.94,2.54
48.026,115.034,2029,-83.07,3.87
44.892,115.083,2029,-102.39,24.89
41.657,115.134,2029,-96.87,20.77
38.523,115.183,2029,-95.54,20.74
35.389,115.233,2029,-93.51,20.71
32.255,115.282,2029,-92.03,20.73
29.222,115.33,2029,-90.85,20.55
25.985,115.27,2029,-89.82,20.22
22.95,115.207,2029,-88.81,20.71
19.817,115.257,2029,-88.37,21.37
16.784,115.304,2029,-87.82,21.42
13.65,115.354,2029,-87.5,22.0
10.516,115.403,2029,-87.3,22.7
4.145,115.393,2029,-87.13,23.23
0.91,115.444,2029,-87.25,22.95
-2.224,115.493,2029,-87.52,22.92
-5.26,115.32,2029,-87.8,24.1
-8.497,115.26,2029,-87.88,23.68
-11.631,115.309,2029,-85.56,22.46
-14.767,115.248,2029,-86.1,23.8
-17.901,115.297,2029,-86.21,23.41
-21.036,115.236,2029,-88.3,27.2
-24.169,115.396,2029,-92.81,31.31
-27.505,115.449,2029,-97.46,35.26
-30.639,115.498,2029,-78.5,16.2
-33.773,115.547,2029,-78.26,15.46
-36.908,115.486,2029,-78.5,16.3
-40.144,115.537,2029,-79.62,16.82
-43.379,115.588,2029,-80.03,15.53
-46.513,115.638,2029,-80.88,16.58
-49.748,115.689,2029,-90.4,20.8
-52.882,115.738,2029,-89.21,24.11
-56.015,115.787,2029,-91.67,26.67
-59.251,115.838,2029,-91.66,22.86
-65.623,115.717,2029,-92.89,23.89
-68.757,115.767,2029,-93.24,22.84
-75.025,115.866,2029,-95.2,23.5
-78.159,115.915,2029,-96.13,23.13
-81.192,115.963,2029,-97.46,24.66
-84.327,115.902,2029,-98.71,25.11
-87.461,115.951,2029,-99.88,27.48
-90.597,115.89,2029,-101.77,29.57
-93.733,115.828,2029,-103.32,28.82
-96.867,115.878,2029,-83.56,7.86
-99.999,116.038,2029,-85.56,8.66
-103.128,116.42,2029,-88.48,12.98
-105.964,116.132,2029,-89.44,14.14
-107.803,114.942,2029,-100.56,19.16
-108.758,112.076,2029,-102.98,21.88
-108.814,108.531,2029,-102.2,24.1
-108.061,104.974,2029,-97.99,19.79
-106.281,102.397,2029,-97.86,16.46
-103.67,101.248,2029,-101.74,22.34
-100.331,101.417,2029,-85.16,7.06
-96.677,102.246,2029,-82.45,4.25
-93.23,102.856,2029,-101.73,23.03
-89.789,103.024,2029,-97.29,19.09
-86.449,103.192,2029,-100.06,20.16
-83.211,103.363,2029,-98.38,20.88
-79.974,103.423,2029,-97.94,19.84
-76.84,103.373,2029,-97.7,18.9
-70.568,103.496,2029,-81.23,0.73
-67.431,103.668,2029,-89.26,9.66
-64.288,104.173,2029,-99.44,20.54
-58.109,104.851,2029,-96.54,18.74
-55.075,104.914,2029,-95.47,20.27
-52.04,104.977,2029,-81.37,7.77
-49.005,105.04,2029,-80.32,7.72
-45.873,104.879,2029,-79.03,8.83
-42.739,104.83,2029,-78.17,6.67
-39.607,104.67,2029,-77.6,8.8
-36.471,104.731,2029,-76.87,8.87
-33.437,104.794,2029,-84.92,17.82
-30.301,104.856,2029,-85.73,17.23
-27.165,104.917,2029,-84.96,16.56
-23.93,104.866,2029,-83.93,15.03
-20.796,104.816,2029,-82.49,14.09
-17.662,104.767,2029,-81.95,13.25
-14.53,104.607,2029,-81.5,10.8
-8.26,104.619,2029,-81.48,12.48
-5.123,104.791,2029,-82.52,14.12
-1.987,104.852,2029,-82.74,14.64
1.145,104.692,2029,-82.97,15.27
4.178,104.644,2029,-81.32,13.72
7.312,104.595,2029,-82.34,14.24
10.446,104.545,2029,-83.4,14.7
13.58,104.496,2029,-85.65,16.45
16.714,104.447,2029,-86.71,16.81
19.848,104.397,2029,-88.08,16.98
22.983,104.459,2029,-89.66,17.36
26.117,104.409,2029,-92.27,19.27
29.251,104.36,2029,-95.76,21.26
32.385,104.31,2029,-101.21,26.21
35.521,104.372,2029,-81.6,5.6
38.554,104.324,2029,-81.49,3.99
41.789,104.273,2029,-81.3,1.6
44.923,104.224,2029,-81.12,0.52
48.057,104.174,2029,-80.87,-1.83
51.29,104.012,2029,-80.65,-2.25
54.426,104.074,2029,-80.39,-3.11
57.56,104.024,2029,-80.17,-3.53
60.593,103.977,2029,-79.75,-3.85
63.625,103.929,2029,-79.49,-4.01
66.759,103.879,2029,-79.37,-4.13
69.893,103.83,2029,-79.13,-3.97
75.959,103.734,2029,-78.68,-4.32
82.126,103.637,2029,-78.45,-23.25
99.926,103.8,2029,-79.54,-2.36
101.623,102.444,2029,-79.08,-5.62
102.176,92.573,2029,-75.43,-14.97
100.417,90.052,2029,-74.69,-10.31
97.872,88.985,2029,-74.26,-15.74
94.541,89.369,2029,-74.33,-13.97
90.815,90.315,2029,-74.65,-14.65
87.285,90.924,2029,-74.94,-13.36
80.416,91.365,2029,-75.24,-12.06
77.081,91.528,2029,-75.65,-8.65
73.946,91.467,2029,-75.6,-8.4
70.71,91.518,2029,-75.77,-8.53
67.374,91.57,2029,-75.0,-7.0
64.141,91.732,2029,-75.24,-7.26
60.906,91.783,2029,-75.36,-5.74
57.673,91.945,2029,-75.76,-4.74
54.439,92.107,2029,-76.17,-2.33
51.203,92.047,2029,-76.46,-1.34
48.069,92.096,2029,-76.82,-1.98
41.797,91.974,2029,-77.39,0.39
38.562,92.025,2029,-77.88,1.08
35.432,92.296,2029,-78.49,7.29
32.298,92.345,2029,-78.72,9.22
29.165,92.505,2029,-79.23,12.63
26.031,92.555,2029,-79.63,13.93
22.898,92.604,2029,-79.75,14.45
16.532,92.926,2029,-94.2,29.4
13.299,93.088,2029,-88.33,23.43
10.165,93.137,2029,-86.63,20.83
3.796,93.237,2029,-82.76,18.36
0.562,93.399,2029,-81.72,17.62
-2.568,93.67,2029,-80.36,16.46
-5.702,93.72,2029,-80.09,14.59
-8.838,93.658,2029,-79.02,12.22
-11.972,93.708,2029,-78.89,14.49
-15.205,93.869,2029,-78.88,14.68
-18.335,94.14,2029,-78.88,14.38
-21.569,94.302,2029,-78.8,15.4
-24.701,94.462,2029,-78.86,15.06
-27.934,94.624,2029,-79.32,15.52
-31.168,94.786,2029,-80.11,16.41
-34.302,94.835,2029,-80.34,17.24
-40.571,94.823,2029,-82.14,16.94
-46.74,94.81,2029,-76.28,11.48
-49.874,94.859,2029,-77.32,12.52
-53.006,95.02,2029,-78.82,12.22
-56.138,95.18,2029,-80.25,12.75
-62.399,95.722,2029,-90.67,23.67
-65.531,95.882,2029,-91.7,23.7
-68.568,95.708,2029,-92.54,23.14
-71.805,95.648,2029,-95.34,26.64
-74.939,95.698,2029,-95.12,24.02
-78.072,95.747,2029,-98.49,27.39
-81.208,95.686,2029,-98.49,23.29
-84.342,95.735,2029,-99.38,23.28
-87.478,95.674,2029,-96.2,19.2
-90.614,95.613,2029,-96.26,18.36
-93.748,95.662,2029,-83.38,0.88
-96.983,95.713,2029,-82.07,7.87
-100.012,95.982,2029,-85.09,7.49
-103.238,96.587,2029,-98.72,26.02
-106.167,96.855,2029,-98.36,20.36
-108.403,96.115,2029,-96.97,17.07
-109.855,93.811,2029,-101.15,20.45
-110.214,90.271,2029,-100.52,20.52
-109.564,86.604,2029,-93.82,18.12
-108.095,83.589,2029,-95.09,17.09
-105.693,82.0,2029,-97.29,16.09
-102.359,81.837,2029,-97.68,17.28
-98.705,82.665,2029,-83.49,6.19
-95.256,83.387,2029,-80.13,3.03
-91.811,83.775,2029,-95.92,15.22
-88.474,83.834,2029,-96.99,11.89
-85.137,83.781,2029,-93.15,6.55
-81.901,83.841,2029,-96.01,13.11
-78.765,83.902,2029,-93.96,9.16
-75.629,83.963,2029,-92.44,11.54
-72.495,83.914,2029,-90.35,7.75
-69.26,83.863,2029,-88.19,5.79
-62.889,83.873,2029,-84.54,2.94
-56.52,83.773,2029,-75.91,-0.19
-53.487,83.725,2029,-74.5,-4.7
-50.455,83.677,2029,-73.68,-2.62
-47.321,83.628,2029,-77.71,3.81
-44.187,83.578,2029,-77.5,3.3
-41.154,83.531,2029,-76.87,1.97
-38.022,83.37,2029,-76.24,1.54
-34.888,83.321,2029,-75.91,2.41
-31.855,83.273,2029,-75.74,2.04
-28.719,83.334,2029,-75.73,2.63
-25.484,83.283,2029,-75.78,3.38
-22.35,83.234,2029,-76.16,4.86
-19.317,83.186,2029,-76.59,5.49
-16.284,83.138,2029,-77.22,7.82
-13.251,83.091,2029,-77.99,8.29
-10.217,83.154,2029,-79.0,10.5
-7.182,83.217,2029,-80.26,12.06
-4.05,83.056,2029,-81.86,12.86
-0.921,82.675,2029,-84.87,16.07
2.108,82.405,2029,-89.03,20.83
8.474,82.083,2029,-78.08,10.08
11.608,82.034,2029,-77.92,9.22
14.743,82.095,2029,-77.44,8.24
17.877,82.046,2029,-76.89,7.19
21.013,82.107,2029,-76.3,7.2
24.149,82.169,2029,-75.67,7.57
27.284,82.23,2029,-75.2,7.8
30.418,82.181,2029,-74.84,6.24
33.556,82.353,2029,-74.28,6.98
36.692,82.414,2029,-73.84,4.94
39.826,82.365,2029,-73.51,2.21
46.093,82.266,2029,-72.88,1.48
49.33,82.326,2029,-72.53,-0.37
52.567,82.385,2029,-72.56,-0.94
55.701,82.336,2029,-73.17,-2.03
58.936,82.285,2029,-72.8,-4.3
62.07,82.236,2029,-72.63,-3.77
65.204,82.186,2029,-72.49,-4.81
68.338,82.137,2029,-72.4,-6.5
71.474,82.198,2029,-72.2,-5.8
74.71,82.258,2029,-72.22,-8.48
77.844,82.209,2029,-72.25,-8.35
80.877,82.161,2029,-72.05,-9.25
84.112,82.11,2029,-72.11,-9.99
87.248,82.171,2029,-72.05,-10.15
90.382,82.122,2029,-72.1,-10.7
93.52,82.294,2029,-72.37,-9.63
102.756,78.049,2029,-71.45,-10.85
102.9,74.39,2029,-70.32,-12.28
102.036,70.858,2029,-70.23,-16.47
100.176,68.339,2029,-69.05,-12.45
97.429,67.274,2029,-68.88,-15.42
93.998,67.771,2029,-68.79,-16.11
90.371,68.604,2029,-69.0,-12.8
86.84,69.103,2029,-68.96,-11.34
83.403,69.157,2029,-66.59,-13.41
79.967,69.322,2029,-67.21,-11.79
76.633,69.485,2029,-66.91,-11.09
73.298,69.649,2029,-68.33,-8.57
70.065,69.81,2029,-68.19,-9.81
66.729,69.863,2029,-67.81,-10.79
63.496,70.025,2029,-68.27,-10.53
60.26,70.076,2029,-68.42,-10.38
57.024,70.016,2029,-68.7,0.1
53.787,69.956,2029,-68.25,1.35
50.447,69.787,2029,-68.38,2.38
47.313,69.837,2029,-68.56,2.56
44.078,69.888,2029,-68.29,2.39
40.843,69.939,2029,-68.67,3.57
37.707,69.877,2029,-69.0,4.6
34.471,69.817,2029,-69.38,4.58
31.236,69.868,2029,-69.68,4.68
28.102,69.918,2029,-69.15,4.35
24.866,69.969,2029,-69.62,5.22
21.733,70.018,2029,-70.33,6.53
18.496,69.958,2029,-70.54,6.94
15.257,69.788,2029,-71.13,6.03
12.017,69.507,2029,-71.64,6.24
8.879,69.334,2029,-72.14,7.34
5.643,69.275,2029,-72.82,6.02
-0.627,69.263,2029,-74.47,10.17
-3.763,69.201,2029,-75.18,8.98
-6.998,69.252,2029,-75.73,11.03
-10.032,69.189,2029,-82.09,15.89
-13.065,69.237,2029,-87.25,20.25
-16.1,69.174,2029,-82.44,14.94
-19.234,69.224,2029,-79.54,10.54
-22.366,69.384,2029,-77.47,6.67
-25.502,69.322,2029,-75.75,0.15
-28.737,69.373,2029,-74.65,-1.05
-31.869,69.534,2029,-73.8,-3.2
-35.003,69.583,2029,-73.26,-0.84
-38.137,69.632,2029,-72.93,-1.97
-41.273,69.571,2029,-72.34,-0.66
-44.407,69.621,2029,-70.69,-3.01
-47.541,69.67,2029,-70.58,1.38
-50.673,69.83,2029,-70.66,3.56
-53.805,69.99,2029,-70.98,5.28
-56.939,70.04,2029,-71.35,7.45
-60.073,70.089,2029,-72.63,9.13
-63.207,70.139,2029,-74.08,10.48
-66.442,70.19,2029,-79.19,15.19
-69.58,70.017,2029,-81.72,17.62
-72.715,69.956,2029,-83.45,16.95
-75.748,70.004,2029,-86.0,20.1
-78.882,70.053,2029,-88.73,20.93
-81.913,70.212,2029,-89.62,20.02
-85.046,70.372,2029,-96.75,26.15
-88.18,70.422,2029,-94.7,26.8
-91.313,70.471,2029,-104.38,32.48
-94.447,70.52,2029,-78.78,7.18
-100.818,70.51,2029,-116.5,42.0
-103.649,70.555,2029,-111.78,37.98
-105.266,70.58,2029,-110.51,36.41
-105.873,70.59,2029,-110.05,35.85
-106.279,70.486,2029,-109.83,34.53
-106.38,70.487,2029,-109.83,34.83
-106.176,70.595,2029,-109.58,35.58
-106.075,70.593,2029,-109.58,30.88
-156.909,194.277,2029,-107.88,27.48
-156.604,194.383,2029,-107.88,28.68
-155.086,194.47,2029,-107.58,27.58
-151.746,194.639,2029,-108.59,27.79
-148.103,194.803,2029,-109.48,27.98
-144.866,194.863,2029,-110.65,27.95
-141.732,194.813,2029,-106.43,24.53
-138.597,194.875,2029,-112.62,31.12
-135.564,194.827,2029,-113.64,30.94
-132.428,194.888,2029,-99.07,15.07
-129.294,194.839,2029,-98.17,14.87
-126.361,194.903,2029,-116.87,34.87
-123.33,194.745,2029,-117.35,36.15
-120.297,194.697,2029,-117.74,35.74
-117.363,194.761,2029,-117.7,33.8
-114.432,194.715,2029,-116.62,31.52
-111.399,194.667,2029,-95.19,12.59
-108.366,194.619,2029,-93.72,9.62
-105.333,194.572,2029,-92.29,6.99
-102.199,194.522,2029,-91.11,5.61
-99.166,194.474,2029,-90.07,5.17
-96.133,194.426,2029,-107.25,21.25
-93.101,194.379,2029,-105.38,17.48
-90.069,194.22,2029,-103.95,-0.75
-86.936,194.171,2029,-101.98,13.18
-83.904,194.012,2029,-100.37,15.67
-80.77,193.963,2029,-99.08,14.78
-77.637,193.913,2029,-97.8,14.8
-74.604,193.865,2029,-96.66,12.56
-71.571,193.817,2029,-95.62,11.92
-68.538,193.77,2029,-94.5,11.2
-65.404,193.72,2029,-93.42,9.22
-62.373,193.562,2029,-92.13,9.73
-59.34,193.514,2029,-91.27,9.57
-56.307,193.466,2029,-90.59,9.09
-53.274,193.418,2029,-89.68,8.28
-50.243,193.26,2029,-87.97,6.37
-47.312,193.213,2029,-76.17,-5.83
-44.279,193.165,2029,-79.06,-2.04
-41.246,193.118,2029,-85.97,6.27
-38.314,193.071,2029,-85.6,6.9
-35.382,193.025,2029,-85.31,3.91
-32.35,192.977,2029,-85.6,4.1
-26.388,192.662,2029,-84.44,2.94
-23.258,192.391,2029,-84.46,3.06
-20.124,192.341,2029,-84.29,2.39
-17.091,192.294,2029,-82.74,1.14
-14.058,192.246,2029,-82.46,-0.54
-11.026,192.198,2029,-82.28,0.18
-7.994,192.039,2029,-81.73,-1.97
-4.962,191.991,2029,-81.66,-2.14
-1.929,191.944,2029,-81.38,-2.82
1.207,192.005,2029,-81.28,-3.82
4.139,191.959,2029,-81.06,-4.74
7.172,191.911,2029,-81.04,-4.76
10.307,191.972,2029,-80.86,-6.74
13.342,192.035,2029,-82.5,-5.7
16.478,192.097,2029,-82.82,-5.88
19.512,192.16,2029,-82.62,-3.68
22.644,191.999,2029,-82.64,-3.96
28.909,191.679,2029,-82.93,-1.87
32.043,191.63,2029,-82.95,-18.45
116.251,-66.653,2029,-98.44,32.14
112.815,-66.488,2029,-98.26,31.76
109.477,-66.546,2029,-97.49,30.99
106.442,-66.609,2029,-100.1,33.2
103.509,-66.674,2029,-100.74,33.24
100.574,-66.849,2029,-102.0,34.3
97.541,-66.801,2029,-103.32,35.12
94.609,-66.755,2029,-104.47,35.57
91.576,-66.707,2029,-107.07,37.87
88.543,-66.659,2029,-110.87,41.57
85.611,-66.613,2029,-119.57,50.07
82.578,-66.565,2029,-120.0,50.2
79.647,-66.519,2029,-89.29,17.79
76.612,-66.582,2029,-105.38,33.88
73.575,-66.756,2029,-101.96,30.46
70.64,-66.931,2029,-99.53,28.03
67.707,-66.996,2029,-97.28,22.18
64.775,-66.95,2029,-95.5,22.4
61.841,-67.014,2029,-93.71,20.51
58.909,-66.968,2029,-92.52,19.12
55.976,-67.033,2029,-90.89,20.59
53.044,-66.986,2029,-90.19,20.29
50.212,-67.053,2029,-86.74,17.14
47.377,-67.229,2029,-84.74,15.74
44.343,-67.292,2029,-78.85,10.45
41.413,-67.135,2029,-78.77,10.77
38.481,-67.089,2029,-77.87,9.67
35.448,-67.041,2029,-77.51,9.11
32.614,-67.218,2029,-77.42,8.32
29.68,-67.283,2029,-77.75,8.45
26.848,-67.349,2029,-77.78,9.08
24.017,-67.304,2029,-77.62,9.32
21.085,-67.258,2029,-77.44,7.64
18.154,-67.212,2029,-77.46,5.86
15.119,-67.275,2029,-76.47,4.57
12.185,-67.34,2029,-76.52,5.02
9.151,-67.403,2029,-77.34,4.54
3.083,-67.418,2029,-80.02,6.82
0.049,-67.481,2029,-80.31,6.91
-3.085,-67.431,2029,-79.51,6.21
-9.353,-67.332,2029,-80.86,8.26
-12.388,-67.395,2029,-80.63,8.63
-15.425,-67.569,2029,-81.01,9.91
-18.36,-67.744,2029,-81.84,8.24
-21.394,-67.807,2029,-82.53,10.63
-27.363,-67.935,2029,-83.9,9.8
-30.294,-67.889,2029,-84.43,10.43
-33.331,-68.062,2029,-85.65,12.55
-39.1,-68.415,2029,-88.86,13.56
-42.032,-68.368,2029,-90.4,11.4
-44.959,-67.99,2029,-90.98,15.08
-47.591,-68.17,2029,-81.12,3.02
-49.325,-69.14,2029,-77.04,-5.06
-50.58,-71.779,2029,-78.63,-2.87
-50.941,-75.43,2029,-80.02,0.62
-50.295,-79.319,2029,-81.25,1.55
-48.524,-82.449,2029,-81.63,2.83
-46.124,-84.149,2029,-81.15,3.05
-42.784,-83.98,2029,-79.5,3.3
-35.571,-81.878,2029,-101.92,22.62
-31.923,-81.381,2029,-105.99,28.59
-25.247,-81.265,2029,-105.2,20.9
-22.11,-81.093,2029,-102.17,19.87
-18.866,-80.59,2029,-98.02,19.32
-15.723,-80.085,2029,-95.32,16.42
-12.681,-79.579,2029,-93.12,10.22
-9.645,-79.405,2029,-91.4,9.8
-6.509,-79.344,2029,-90.65,8.95
-3.373,-79.283,2029,-82.86,1.06
-0.339,-79.22,2029,-82.35,1.65
2.795,-79.269,2029,-88.21,7.41
5.828,-79.317,2029,-88.83,8.23
8.861,-79.365,2029,-88.5,5.6
11.995,-79.414,2029,-88.32,4.62
15.03,-79.351,2029,-88.39,4.69
18.063,-79.399,2029,-88.41,7.71
21.095,-79.447,2029,-81.02,1.02
24.128,-79.495,2029,-80.73,2.83
27.163,-79.432,2029,-80.85,2.95
30.097,-79.367,2029,-79.57,4.17
33.028,-79.413,2029,-80.1,6.5
35.962,-79.349,2029,-80.15,6.95
38.894,-79.395,2029,-80.22,8.22
41.827,-79.33,2029,-80.7,10.0
44.761,-79.266,2029,-80.59,10.99
47.694,-79.201,2029,-80.7,11.4
50.729,-79.138,2029,-80.82,12.32
53.661,-79.185,2029,-80.92,12.82
56.591,-79.342,2029,-81.01,13.41
59.523,-79.388,2029,-81.23,13.43
62.455,-79.434,2029,-81.3,13.0
65.486,-79.593,2029,-81.49,12.89
68.519,-79.64,2029,-81.63,12.33
74.483,-79.734,2029,-98.34,28.84
77.516,-79.782,2029,-83.72,13.72
80.551,-79.719,2029,-85.41,16.71
83.584,-79.767,2029,-86.98,18.78
86.618,-79.704,2029,-88.57,20.57
89.65,-79.863,2029,-90.22,22.32
92.679,-80.132,2029,-106.47,39.07
95.712,-80.18,2029,-108.12,41.12
98.745,-80.227,2029,-81.79,14.89
101.778,-80.275,2029,-102.39,35.79
104.811,-80.323,2029,-86.66,20.26
111.075,-80.643,2029,-81.95,15.55
114.11,-80.58,2029,-83.73,18.53
117.249,-80.297,2029,-120.0,54.8
119.674,-80.446,2029,-120.0,51.5
121.472,-81.804,2029,-120.0,50.5
122.335,-84.81,2029,-120.0,55.2
122.175,-88.575,2029,-120.0,55.8
120.904,-92.211,2029,-111.68,46.08
118.946,-94.507,2029,-106.77,37.07
116.103,-95.238,2029,-105.51,40.51
112.476,-94.405,2029,-106.71,41.81
108.955,-93.242,2029,-108.13,43.33
105.534,-92.19,2029,-110.2,45.8
102.203,-91.806,2029,-111.18,46.88
98.868,-91.642,2029,-82.91,18.91
95.734,-91.593,2029,-82.16,17.66
89.573,-91.163,2029,-78.66,13.76
86.541,-91.005,2029,-78.16,13.76
83.411,-90.734,2029,-83.02,18.52
80.279,-90.574,2029,-83.17,18.57
77.349,-90.417,2029,-83.15,17.95
74.316,-90.369,2029,-82.99,17.89
71.384,-90.323,2029,-82.95,17.15
68.452,-90.276,2029,-83.1,16.4
62.587,-90.295,2029,-82.98,12.78
59.556,-90.136,2029,-82.78,12.58
56.524,-89.978,2029,-82.69,12.49
53.594,-89.821,2029,-82.79,10.39
50.563,-89.662,2029,-82.82,10.82
47.635,-89.394,2029,-82.71,10.41
44.604,-89.236,2029,-82.66,9.16
41.674,-89.079,2029,-82.94,8.84
38.637,-89.253,2029,-82.95,7.95
35.604,-89.205,2029,-83.08,8.28
32.673,-89.159,2029,-91.26,16.06
29.64,-89.111,2029,-96.64,19.94
26.608,-88.952,2029,-102.12,25.42
23.577,-88.794,2029,-102.11,25.21
20.645,-88.747,2029,-99.88,28.78
17.614,-88.589,2029,-103.78,33.18
14.581,-88.541,2029,-86.66,15.96
11.651,-88.384,2029,-107.36,36.96
8.62,-88.225,2029,-110.0,39.5
5.687,-88.29,2029,-114.44,42.84
2.753,-88.354,2029,-120.0,46.5
-0.179,-88.308,2029,-108.97,34.77
-3.111,-88.262,2029,-108.0,35.0
-6.042,-88.216,2029,-105.67,32.97
-8.974,-88.17,2029,-96.34,23.24
-11.906,-88.123,2029,-85.07,11.97
-14.735,-87.968,2029,-85.6,-0.3
-17.77,-88.031,2029,-96.8,9.1
-20.602,-88.097,2029,-98.96,17.66
-23.536,-88.162,2029,-98.06,19.06
-26.467,-88.115,2029,-97.46,19.16
-29.397,-87.958,2029,-97.51,19.11
-32.429,-87.8,2029,-96.74,17.54
-35.664,-87.749,2029,-97.0,17.6
-38.697,-87.701,2029,-79.43,0.43
-41.728,-87.542,2029,-80.42,1.92
-44.857,-87.161,2029,-81.34,2.44
-47.884,-86.781,2029,-82.59,4.89
-50.218,-87.298,2029,-88.3,5.7
-51.968,-89.265,2029,-93.43,11.33
-52.629,-92.689,2029,-96.26,14.16
-52.383,-96.35,2029,-97.86,15.46
-51.223,-99.692,2029,-97.6,16.3
-49.131,-101.719,2029,-96.96,17.16
-46.105,-102.21,2029,-95.91,15.31
-42.556,-101.602,2029,-85.38,8.08
-39.007,-100.993,2029,-83.41,5.01
-35.567,-100.825,2029,-82.07,4.17
-32.026,-100.77,2029,-80.95,3.05
-28.589,-100.824,2029,-83.09,6.49
-25.253,-100.877,2029,-91.17,14.57
-21.917,-100.93,2029,-89.52,13.02
-18.579,-100.872,2029,-90.63,16.43
-15.244,-101.035,2029,-90.07,13.77
-11.908,-101.087,2029,-89.85,15.55
-8.675,-101.249,2029,-89.8,15.5
-5.441,-101.411,2029,-89.73,13.53
-2.208,-101.573,2029,-89.66,13.16
1.025,-101.735,2029,-89.63,4.93
4.259,-101.896,2029,-89.71,5.01
7.492,-102.058,2029,-89.55,4.85
10.727,-102.109,2029,-89.54,12.54
17.093,-102.431,2029,-90.01,13.01
20.324,-102.704,2029,-89.94,12.74
23.457,-102.864,2029,-90.08,12.88
26.587,-103.135,2029,-90.15,12.55
29.821,-103.297,2029,-79.57,1.77
32.953,-103.457,2029,-77.52,-0.28
36.188,-103.508,2029,-90.18,15.38
39.423,-103.559,2029,-90.49,15.49
42.555,-103.719,2029,-90.72,15.62
49.024,-103.932,2029,-91.34,17.74
52.259,-103.983,2029,-91.61,18.81
55.492,-104.144,2029,-84.63,10.63
58.626,-104.194,2029,-84.54,12.84
64.997,-104.183,2029,-84.28,13.48
68.129,-104.344,2029,-84.35,13.65
71.364,-104.395,2029,-84.21,14.51
74.495,-104.665,2029,-84.35,13.95
77.73,-104.716,2029,-84.38,14.48
80.864,-104.766,2029,-84.4,14.9
84.099,-104.817,2029,-84.49,13.79
87.233,-104.866,2029,-84.29,14.19
90.367,-104.916,2029,-84.5,15.3
93.499,-105.076,2029,-84.5,15.4
96.632,-105.236,2029,-76.59,8.29
99.767,-105.175,2029,-77.03,9.13
102.9,-105.335,2029,-77.42,9.02
109.269,-105.435,2029,-84.91,16.71
112.403,-105.484,2029,-85.01,14.81
115.645,-105.092,2029,-85.12,18.52
118.476,-105.137,2029,-85.06,19.06
120.381,-106.164,2029,-85.4,10.8
121.456,-108.508,2029,-85.4,12.0
121.602,-112.056,2029,-83.77,12.87
120.942,-115.481,2029,-84.39,18.29
119.178,-118.334,2029,-85.2,19.5
116.83,-119.737,2029,-84.99,16.69
113.598,-119.465,2029,-76.52,6.62
109.872,-118.519,2029,-75.98,8.68
106.344,-117.799,2029,-75.62,8.92
102.81,-117.411,2029,-83.47,17.17
99.478,-117.137,2029,-83.12,16.92
96.143,-116.973,2029,-83.12,16.82
92.811,-116.699,2029,-83.09,16.89
89.577,-116.538,2029,-81.96,15.66
86.344,-116.376,2029,-83.63,17.23
83.111,-116.214,2029,-84.26,18.16
79.98,-115.943,2029,-84.08,17.48
76.848,-115.783,2029,-84.26,17.46
73.614,-115.621,2029,-84.24,17.14
70.482,-115.461,2029,-84.07,16.57
67.247,-115.41,2029,-87.22,19.32
60.982,-115.09,2029,-86.83,17.23
57.749,-114.928,2029,-86.87,10.47
54.615,-114.879,2029,-86.76,10.36
51.481,-114.829,2029,-86.61,9.41
48.347,-114.78,2029,-86.29,8.09
45.215,-114.62,2029,-86.15,6.25
41.981,-114.458,2029,-77.85,-1.55
38.847,-114.408,2029,-86.22,8.12
35.612,-114.357,2029,-85.59,7.59
32.478,-114.308,2029,-85.26,7.16
29.447,-114.149,2029,-84.94,9.64
26.315,-113.989,2029,-85.42,9.42
23.183,-113.829,2029,-84.24,12.14
20.152,-113.671,2029,-86.23,15.53
17.021,-113.4,2029,-86.08,16.28
13.988,-113.352,2029,-86.35,16.55
10.854,-113.302,2029,-86.31,16.51
